time,x,y,theta
1753879905.901573,29.473466,0.383190,0.026398
1753879906.001354,29.640862,0.382896,0.021001
1753879906.083862,29.793987,0.393781,0.011730
1753879906.181349,29.959250,0.391500,0.008179
1753879906.282831,30.112258,0.396829,0.009285
1753879906.369154,30.262679,0.407404,-0.003322
1753879906.462988,30.415494,0.412147,-0.004397
1753879906.564987,30.572116,0.414773,-0.006862
1753879906.685285,30.721361,0.417814,-0.011205
1753879906.767662,30.876024,0.421691,-0.010213
1753879906.872613,31.021432,0.420246,-0.011081
1753879906.969769,31.191075,0.445626,-0.034093
1753879907.061817,31.343435,0.429863,-0.018108
1753879907.168198,31.491600,0.431756,-0.025031
1753879907.270226,31.641987,0.434232,-0.031162
1753879907.369342,31.792248,0.437727,-0.032758
1753879907.467919,31.937430,0.426390,-0.024005
1753879907.592785,32.093874,0.431475,-0.023381
1753879907.674356,32.227902,0.428442,-0.010891
1753879907.779643,32.378120,0.424893,0.006907
1753879907.878003,32.525217,0.425251,0.000876
1753879907.979037,32.673355,0.423532,0.000304
1753879908.078976,32.816456,0.430660,-0.009594
1753879908.174448,32.964545,0.424722,-0.004400
1753879908.274265,33.114882,0.428929,-0.011497
1753879908.378319,33.262889,0.428610,-0.004242
1753879908.476867,33.421968,0.437581,-0.015963
1753879908.584593,33.561647,0.431439,-0.013207
1753879908.696341,33.706546,0.422698,0.005992
1753879908.786548,33.859378,0.424730,0.018839
1753879908.903946,34.004076,0.421500,0.024273
1753879908.974490,34.150977,0.420346,0.024189
1753879909.074519,34.311475,0.399433,0.045739
1753879909.174509,34.454369,0.413787,0.029838
1753879909.282169,34.590253,0.419397,0.016510
1753879909.382014,34.755115,0.397366,0.036431
1753879909.483136,34.885388,0.416086,0.005898
1753879909.585133,35.033866,0.415893,0.008974
1753879909.688202,35.177837,0.418232,0.007937
1753879909.788515,35.324042,0.414301,0.010590
1753879909.906537,35.465205,0.411748,-0.007770
1753879909.997741,35.608356,0.418372,0.003004
1753879910.120422,35.763122,0.414307,0.018815
1753879910.198205,35.905067,0.415612,0.024009
1753879910.292998,36.040567,0.410930,0.056832
1753879910.369202,36.187246,0.420303,0.041422
1753879910.470730,36.327815,0.419571,0.043683
1753879910.569310,36.472238,0.421702,0.043745
1753879910.670258,36.616764,0.427497,0.041220
1753879910.770754,36.748393,0.439474,0.031791
1753879910.878948,36.900692,0.437893,0.037730
1753879911.092749,37.086905,0.467327,0.012642
1753879911.177064,37.228169,0.438627,0.046401
1753879911.274391,37.380598,0.438477,0.046239
1753879911.376962,37.536692,0.457317,0.022174
1753879911.478515,37.694627,0.458312,0.029207
1753879911.584193,37.841497,0.464767,0.011678
1753879911.681464,37.998532,0.462694,0.023560
1753879911.780353,38.137874,0.472378,0.016224
1753879911.888320,38.297203,0.480655,0.017344
1753879911.985415,38.445831,0.480201,0.030339
1753879912.109704,38.584906,0.484760,0.000762
1753879912.226238,38.741750,0.497760,-0.023515
1753879912.415090,38.909777,0.500940,-0.012156
1753879912.482105,39.065871,0.495397,-0.000202
1753879912.584063,39.219444,0.499015,-0.001477
1753879912.683795,39.380991,0.507778,-0.014817
1753879912.782887,39.531549,0.500161,-0.005851
1753879912.916270,39.687167,0.503726,-0.012123
1753879912.981946,39.838374,0.504202,-0.012126
1753879913.080836,39.993762,0.513247,-0.015286
1753879913.184725,40.140382,0.501212,-0.019580
1753879913.284990,40.295441,0.507360,-0.023101
1753879913.386775,40.440616,0.501475,-0.028901
1753879913.485288,40.596317,0.507756,-0.027920
1753879913.589201,40.739003,0.420869,0.024934
1753879913.702774,40.885480,0.465304,-0.022723
1753879913.796020,41.043531,0.471364,-0.026773
1753879913.893969,41.178458,0.457964,-0.021076
1753879914.004877,41.334626,0.447656,0.003572
1753879914.113201,41.489687,0.453951,0.020269
1753879914.204625,41.642676,0.464439,0.011833
1753879914.287334,41.774183,0.462556,0.018474
1753879914.380472,41.927926,0.458764,0.015355
1753879914.515241,42.067153,0.451603,0.021469
1753879914.669430,42.218676,0.464233,0.008322
1753879914.706657,42.361425,0.457169,0.013947
1753879914.785502,42.513384,0.458176,0.010514
1753879914.879918,42.667016,0.451103,0.017233
1753879914.983554,42.800641,0.463899,0.003518
1753879915.080095,42.949136,0.447987,0.016364
1753879915.203308,43.090177,0.442025,0.027246
1753879915.287148,43.249229,0.426418,0.041049
1753879915.383040,43.373863,0.440591,0.022108
1753879915.481843,43.522590,0.439768,0.024224
1753879915.603445,43.693474,0.443883,0.018206
1753879915.705056,43.811105,0.424486,0.041145
1753879915.828112,43.986236,0.442998,0.000238
1753879915.886757,44.114925,0.438264,0.003563
1753879915.987258,44.247542,0.453185,-0.007870
1753879916.107519,44.404327,0.454404,0.016206
1753879916.191888,44.536823,0.443214,0.040190
1753879916.292388,44.689021,0.460665,0.024784
1753879916.389346,44.822898,0.454530,0.038693
1753879916.488384,44.974242,0.472878,0.005637
1753879916.598802,45.116557,0.464192,0.017147
1753879916.689746,45.257272,0.485809,-0.015055
1753879916.796121,45.392354,0.488465,-0.004150
1753879916.892196,45.554261,0.484006,0.015541
1753879917.005157,45.687402,0.493140,-0.002770
1753879917.100058,45.840276,0.488913,0.005591
1753879917.209093,45.980135,0.481978,0.030048
1753879917.309741,46.137762,0.481904,0.058450
1753879917.403775,46.278649,0.486682,0.087864
1753879917.501589,46.424593,0.497110,0.087112
1753879917.605087,46.549574,0.500248,0.089266
1753879917.709786,46.703591,0.500732,0.087901
1753879917.811480,46.845693,0.510416,0.090334
1753879917.920518,46.981052,0.519038,0.087308
1753879918.013505,47.128408,0.533723,0.082869
1753879918.106514,47.276743,0.530402,0.093934
1753879918.208765,47.406478,0.552898,0.093928
1753879918.303970,47.546062,0.547618,0.096546
1753879918.407275,47.697382,0.574063,0.048878
1753879918.506642,47.840639,0.582708,0.041036
1753879918.603465,47.982249,0.593427,0.018190
1753879918.696460,48.123562,0.603516,0.017633
1753879918.812172,48.266597,0.606795,0.035614
1753879918.909034,48.404450,0.615326,0.038070
1753879919.011350,48.545460,0.631939,0.020352
1753879919.090995,48.685315,0.636584,0.020975
1753879919.231942,48.836561,0.652812,0.010768
1753879919.337208,48.977096,0.653277,0.022208
1753879919.390172,49.108678,0.661179,0.018961
1753879919.493328,49.249059,0.669012,0.015969
1753879919.592026,49.391972,0.679460,0.010089
1753879919.707657,49.533945,0.681529,0.008999
1753879919.793170,49.675441,0.692086,0.004976
1753879919.888808,49.828208,0.693523,0.023369
1753879919.996860,49.973506,0.697190,0.019251
1753879920.094342,50.117418,0.707270,0.015999
1753879920.198366,50.248961,0.699634,0.020268
1753879920.323988,50.404236,0.701123,0.022645
1753879920.449247,50.548972,0.710230,0.001977
1753879920.553017,50.697321,0.707059,0.007562
1753879920.674178,50.851097,0.695132,0.019090
1753879920.780492,50.994373,0.720496,-0.002054
1753879920.851143,51.138778,0.718087,-0.008315
1753879920.926627,51.269140,0.728228,-0.005424
1753879921.066952,51.439206,0.725191,-0.002295
1753879921.120517,51.557683,0.728660,-0.001868
1753879921.296414,51.710456,0.729628,0.001712
1753879921.315104,51.850095,0.737061,-0.006558
1753879921.415664,51.991640,0.740303,-0.015363
1753879921.504922,52.132115,0.742359,-0.008841
1753879921.608833,52.266295,0.734280,-0.000722
1753879921.706334,52.420876,0.747653,-0.023778
1753879921.806465,52.556062,0.743620,-0.017313
1753879921.907793,52.706850,0.749642,-0.028629
1753879922.029716,52.848148,0.838087,-0.127425
1753879922.125501,53.012549,0.849065,-0.123552
1753879922.271333,53.160459,0.786431,-0.026770
1753879922.312001,53.304182,0.817396,-0.055825
1753879922.418967,53.451420,0.894085,-0.139653
1753879922.518156,53.590016,0.814232,-0.001053
1753879922.631130,53.743492,0.805745,0.019942
1753879922.765212,53.872802,0.809072,0.029702
1753879922.841539,54.029510,0.802918,0.069167
1753879922.900934,54.157275,0.793935,0.069293
1753879923.034806,54.300939,0.780599,0.077774
1753879923.098250,54.434977,0.786529,0.070122
1753879923.198007,54.587183,0.789944,0.063228
1753879923.295920,54.713234,0.780554,0.069954
1753879923.398737,54.869725,0.783013,0.065003
1753879923.502543,54.997873,0.789369,0.054850
1753879923.659214,55.171480,0.772561,0.066432
1753879923.774341,55.321869,0.798636,0.040772
1753879923.819770,55.459574,0.808968,0.038184
1753879923.906426,55.592620,0.800916,0.049827
1753879924.021184,55.733818,0.811896,0.046482
1753879924.108251,55.879160,0.820357,0.040315
1753879924.222091,56.036510,0.826987,0.038042
1753879924.303232,56.160807,0.815916,0.058537
1753879924.408702,56.310527,0.832039,0.043254
1753879924.514702,56.458927,0.837730,0.035722
1753879924.606147,56.602273,0.846446,0.023424
1753879924.715281,56.736129,0.850658,0.021226
1753879924.819828,56.888215,0.868674,0.026114
1753879924.909071,57.025818,0.874092,0.027623
1753879925.010331,57.174784,0.871601,0.026556
1753879925.109091,57.323849,0.878363,0.032699
1753879925.212985,57.472075,0.889559,0.028171
1753879925.308529,57.617298,0.886746,0.026512
1753879925.409404,57.770182,0.901049,0.015884
1753879925.513847,57.906307,0.899319,0.028418
1753879925.612410,58.054042,0.908155,0.032055
1753879925.710435,58.187096,0.898779,0.040667
1753879925.817079,58.346966,0.896128,0.050387
1753879925.916234,58.493634,0.897417,0.047733
1753879926.014556,58.630604,0.912867,0.036770
1753879926.117112,58.780797,0.909351,0.040316
1753879926.220972,58.926294,0.925463,0.020840
1753879926.317285,59.070480,0.934278,0.007859
1753879926.488923,59.219658,0.935001,0.025579
1753879926.521096,59.358458,0.933016,0.017029
1753879926.639342,59.499146,0.948674,0.003390
1753879926.721280,59.652991,0.956669,0.007340
1753879926.907788,59.811184,0.967755,0.001716
1753879927.021737,59.964587,0.975777,-0.009447
1753879927.114438,60.115522,0.979115,-0.003183
1753879927.229745,60.274606,0.985334,-0.001136
1753879927.316010,60.422206,0.989289,0.003995
1753879927.409790,60.570704,0.993932,0.001004
1753879927.507062,60.728246,1.000134,-0.006041
1753879927.614710,60.857281,0.990212,0.026718
1753879927.749993,61.033517,0.971867,0.072261
1753879928.017944,61.224388,1.000173,0.033662
1753879928.070644,61.367256,1.010855,0.019984
1753879928.171593,61.529415,0.998405,0.038549
1753879928.242230,61.678193,1.005285,0.031974
1753879928.314461,61.826827,1.025125,0.019845
1753879928.417985,61.985053,1.024663,0.031598
1753879928.550271,62.140695,1.034040,0.026528
1753879928.619637,62.293941,1.039978,0.032382
1753879928.722847,62.450441,1.044847,0.032946
1753879928.823128,62.592291,1.054586,0.002295
1753879928.943221,62.753919,1.061849,0.022085
1753879929.024392,62.898602,1.058138,0.045374
1753879929.130911,63.040012,1.081109,0.004052
1753879929.243681,63.197056,1.080423,0.025105
1753879929.320947,63.332415,1.076343,0.039517
1753879929.421802,63.489005,1.085972,0.026874
1753879929.522125,63.633779,1.090585,0.027202
1753879929.622984,63.788474,1.098751,0.017279
1753879929.728381,63.943269,1.110201,0.012968
1753879929.818712,64.092404,1.115156,0.010773
1753879929.943034,64.248029,1.124555,0.004935
1753879930.027317,64.405883,1.115737,0.021889
1753879930.227755,64.577978,1.123763,-0.006021
1753879930.419733,64.746795,1.129445,-0.018058
1753879930.534173,64.918236,1.130798,-0.023028
1753879930.637429,65.080333,1.130593,-0.025277
1753879930.722617,65.235888,1.139673,-0.011996
1753879930.814648,65.401040,1.141841,-0.024580
1753879930.923404,65.560223,1.144714,-0.020806
1753879931.014112,65.715696,1.142574,-0.014704
1753879931.114839,65.864832,1.141124,0.004221
1753879931.237141,66.026151,1.145572,0.004589
1753879931.315677,66.166000,1.144590,0.012347
1753879931.416509,66.318076,1.152801,-0.002434
1753879931.516160,66.477688,1.149287,0.002275
1753879931.616276,66.630524,1.153342,-0.005548
1753879931.718328,66.767296,1.165215,-0.011495
1753879931.821238,66.953907,1.170172,-0.015097
1753879931.920114,67.077819,1.173749,-0.017878
1753879932.022065,67.251126,1.162144,-0.014954
1753879932.121263,67.396700,1.165308,-0.019176
1753879932.224573,67.543564,1.158301,-0.004951
1753879932.324923,67.701074,1.164333,-0.019315
1753879932.426142,67.841792,1.153060,-0.003958
1753879932.524219,67.997196,1.154674,-0.012375
1753879932.641108,68.153338,1.153940,-0.018256
1753879932.738666,68.296532,1.154418,-0.024270
1753879932.832148,68.440306,1.150696,-0.001463
1753879932.930940,68.587456,1.150098,-0.017996
1753879933.039466,68.742386,1.148545,-0.015898
1753879933.130027,68.879234,1.154636,-0.028088
1753879933.230274,69.031507,1.148127,-0.018905
1753879933.338942,69.176867,1.148936,-0.023581
1753879933.478535,69.342473,1.143109,-0.022960
1753879933.556921,69.473113,1.138775,-0.013489
1753879933.644083,69.632242,1.145098,-0.025308
1753879933.735493,69.769241,1.138683,-0.014258
1753879933.834812,69.917583,1.135841,0.002282
1753879933.936796,70.062521,1.132801,0.021439
1753879934.036482,70.204922,1.130216,0.025594
1753879934.136325,70.353425,1.125376,0.032876
1753879934.235840,70.510555,1.112684,0.050161
1753879934.336281,70.638273,1.124389,0.029035
1753879934.442829,70.795894,1.117612,0.036749
1753879934.539340,70.934755,1.122830,0.037047
1753879934.624459,71.080724,1.120639,0.038474
1753879934.743649,71.222439,1.122158,0.033562
1753879934.846097,71.367757,1.120466,0.028505
1753879935.002409,71.514017,1.133077,0.015885
1753879935.067120,71.643830,1.130637,0.041494
1753879935.166080,71.791337,1.134260,0.028238
1753879935.226037,71.937210,1.147322,-0.003762
1753879935.327859,72.079312,1.150734,0.006858
1753879935.424891,72.208836,1.167554,-0.009106
1753879935.544619,72.369852,1.158284,0.012260
1753879935.629229,72.515112,1.160335,0.010075
1753879935.749470,72.657785,1.164405,0.003115
1753879935.829567,72.803668,1.169340,0.006744
1753879935.939957,72.951387,1.169355,0.002750
1753879936.037876,73.092812,1.174163,0.001187
1753879936.144719,73.245732,1.170369,0.006585
1753879936.230024,73.388274,1.162877,0.020116
1753879936.331540,73.545316,1.165740,0.008430
1753879936.432228,73.692859,1.169081,0.004386
1753879936.543458,73.845779,1.169800,0.001914
1753879936.653043,73.988107,1.166574,0.007819
1753879936.754304,74.145225,1.173086,-0.001161
1753879936.880949,74.289514,1.169744,-0.004622
1753879936.940603,74.416553,1.173477,0.004004
1753879937.041951,74.565139,1.168718,-0.007475
1753879937.142173,74.705552,1.183131,-0.023559
1753879937.248445,74.854420,1.192753,-0.020400
1753879937.338238,74.993981,1.187221,-0.014157
1753879937.437984,75.136976,1.188201,-0.006911
1753879937.543150,75.278572,1.191297,-0.015782
1753879937.642586,75.412682,1.196446,-0.015394
1753879937.737928,75.561170,1.191655,-0.013467
1753879937.846134,75.706331,1.188260,0.004731
1753879937.948987,75.868173,1.219617,-0.038648
1753879938.158199,76.032691,1.192589,-0.003159
1753879938.244577,76.181808,1.188580,-0.004517
1753879938.323994,76.324190,1.190695,-0.016065
1753879938.466392,76.487721,1.177667,0.008065
1753879938.556696,76.633903,1.177315,0.007000
1753879938.651209,76.788187,1.171516,0.031665
1753879938.756725,76.939532,1.166239,0.031818
1753879938.862469,77.086008,1.168094,0.038461
1753879938.959712,77.242857,1.171490,0.019632
1753879939.057670,77.373863,1.173280,0.015705
1753879939.149336,77.531583,1.168632,0.030467
1753879939.248353,77.671123,1.179844,0.003782
1753879939.333279,77.823134,1.179538,0.011853
1753879939.430918,77.966909,1.181526,0.012160
1753879939.539528,78.116109,1.177687,0.015608
1753879939.635834,78.256802,1.186261,0.003360
1753879939.822982,78.418488,1.191189,0.003015
1753879939.855011,78.546599,1.196151,-0.005431
1753879939.936738,78.708141,1.199420,0.001390
1753879940.037493,78.813041,1.130341,0.075137
1753879940.139246,78.977112,1.165519,0.022744
1753879940.236466,79.130486,1.177245,0.002852
1753879940.337528,79.275762,1.174774,0.001046
1753879940.481586,79.432446,1.164952,0.017271
1753879940.539277,79.572481,1.174329,0.020093
1753879940.638501,79.717999,1.176766,0.042458
1753879940.746246,79.867128,1.181107,0.032868
1753879940.846498,80.016964,1.176029,0.041909
1753879940.946629,80.153081,1.172155,0.048089
1753879941.048181,80.298869,1.194136,0.030935
1753879941.150340,80.446900,1.193404,0.053562
1753879941.245161,80.592238,1.192878,0.042869
1753879941.344156,80.740315,1.200755,0.047806
1753879941.445264,80.883046,1.208546,0.049586
1753879941.544637,81.032679,1.211374,0.046313
1753879941.646593,81.172871,1.219839,0.035184
1753879941.747444,81.316279,1.216109,0.043529
1753879941.847012,81.455848,1.223958,0.045352
1753879941.950951,81.610722,1.207029,0.062327
1753879942.044630,81.758195,1.231192,0.041454
1753879942.150013,81.906525,1.225935,0.041592
1753879942.247198,82.063842,1.247050,0.027293
1753879942.353286,82.200890,1.247320,0.021369
1753879942.481986,82.346914,1.254887,0.018313
1753879942.529313,82.481545,1.255478,0.019429
1753879942.665530,82.633978,1.275865,0.012295
1753879942.819312,82.766456,1.274107,0.010346
1753879942.879187,82.920118,1.281552,0.010614
1753879942.965468,83.053449,1.286793,0.027694
1753879943.059421,83.200383,1.279282,0.031357
1753879943.162272,83.353603,1.283219,0.031480
1753879943.259906,83.483513,1.285396,0.035795
1753879943.337858,83.631744,1.299465,0.012302
1753879943.465477,83.798578,1.291244,0.026779
1753879943.644110,83.967950,1.293833,0.029022
1753879943.743688,84.104832,1.294817,0.025858
1753879943.865664,84.270180,1.307352,0.014761
1753879943.979370,84.415657,1.320776,0.007812
1753879944.034721,84.578838,1.306100,0.027336
1753879944.142439,84.727713,1.313509,0.020875
1753879944.261014,84.883237,1.307325,0.027742
1753879944.367038,85.026272,1.318319,0.019724
1753879944.444278,85.178837,1.322991,0.007080
1753879944.552248,85.334809,1.317229,0.007284
1753879944.669663,85.483553,1.333485,-0.011463
1753879944.751144,85.627338,1.326664,0.001242
1753879944.860637,85.778892,1.334810,-0.002193
1753879945.063390,85.953596,1.330674,0.000871
1753879945.156957,86.108903,1.338265,-0.004687
1753879945.260768,86.248765,1.347919,-0.034277
1753879945.356861,86.408456,1.350054,-0.029326
1753879945.452911,86.568795,1.337621,0.025493
1753879945.552331,86.718496,1.341599,0.031939
1753879945.653697,86.879112,1.343483,0.019975
1753879945.873698,87.050428,1.337387,0.026639
1753879945.959392,87.221779,1.353357,0.008352
1753879946.066578,87.359498,1.334771,0.032577
1753879946.148970,87.536469,1.352042,0.019997
1753879946.251049,87.685564,1.344225,0.018839
1753879946.356582,87.849983,1.353806,0.009772
1753879946.452163,87.998030,1.347463,0.008052
1753879946.557109,88.156871,1.352400,0.009569
1753879946.664479,88.312156,1.361201,0.000237
1753879946.762655,88.469887,1.358714,-0.002527
1753879946.867650,88.619669,1.356297,-0.000788
1753879946.981738,88.774582,1.361199,-0.005460
1753879947.074188,88.909630,1.363588,-0.002032
1753879947.174554,89.067866,1.370177,-0.005762
1753879947.297555,89.208780,1.367470,0.012988
1753879947.371503,89.368332,1.365631,0.033580
1753879947.483025,89.520047,1.365213,0.060359
1753879947.568228,89.661920,1.371871,0.043185
1753879947.697041,89.809914,1.380883,0.029770
1753879947.758332,89.940195,1.386129,0.027043
1753879947.846947,90.092702,1.388119,0.036332
1753879947.949670,90.241706,1.392319,0.040941
1753879948.058876,90.366431,1.403968,0.026149
1753879948.169309,90.541953,1.390381,0.043487
1753879948.273396,90.672371,1.350199,0.074689
1753879948.378026,90.833517,1.373552,0.021259
1753879948.451034,90.973014,1.375278,0.013336
1753879948.552719,91.125970,1.377098,0.007942
1753879948.651594,91.272094,1.372262,0.005011
1753879948.773216,91.411600,1.391714,-0.016439
1753879948.856400,91.563591,1.384698,-0.001770
1753879948.953631,91.704327,1.395715,-0.021890
1753879949.053995,91.854853,1.392113,-0.014095
1753879949.181551,92.010533,1.402642,-0.008421
1753879949.262129,92.140355,1.400262,-0.025744
1753879949.361989,92.287793,1.406735,-0.019478
1753879949.456881,92.440703,1.406291,-0.014948
1753879949.558203,92.587129,1.404086,-0.012524
1753879949.657056,92.728763,1.407314,-0.013743
1753879949.759014,92.877177,1.406766,-0.010890
1753879949.863377,93.022910,1.407629,-0.010544
1753879949.960662,93.172263,1.411018,-0.016806
1753879950.066285,93.308156,1.421857,0.004075
1753879950.160269,93.460909,1.412093,-0.028699
1753879950.255973,93.604621,1.416270,-0.016871
1753879950.357986,93.747766,1.408032,-0.005836
1753879950.457844,93.899842,1.417114,0.008333
1753879950.558965,94.061597,1.371859,0.033762
1753879950.677383,94.193824,1.416662,-0.015178
1753879950.760482,94.348424,1.402222,-0.008239
1753879950.870088,94.494966,1.398648,-0.007201
1753879950.993946,94.652040,1.393759,-0.009350
1753879951.053432,94.775494,1.392140,-0.010527
1753879951.181226,94.932242,1.394837,-0.012418
1753879951.292329,95.076355,1.404085,-0.007163
1753879951.384707,95.224566,1.398200,-0.000314
1753879951.475238,95.370000,1.406007,0.002204
1753879951.571040,95.511748,1.406429,0.012531
1753879951.671243,95.657149,1.414004,0.001247
1753879951.755875,95.800168,1.413967,-0.003833
1753879951.876606,95.947350,1.413093,-0.001336
1753879951.960768,96.079552,1.414366,-0.007376
1753879952.062638,96.231176,1.414122,-0.009448
1753879952.179892,96.372856,1.419428,-0.013722
1753879952.255559,96.502219,1.429318,-0.021525
1753879952.375218,96.651262,1.453625,-0.040376
1753879952.456599,96.785334,1.413055,0.009170
1753879952.558280,96.943532,1.423190,0.015065
1753879952.680892,97.105978,1.416585,0.041452
1753879952.770236,97.234988,1.428476,0.026526
1753879952.860420,97.385885,1.430086,0.018547
1753879952.965192,97.521321,1.438682,0.012008
1753879953.084042,97.676343,1.426828,0.037997
1753879953.179532,97.828044,1.454246,-0.001037
1753879953.268319,97.947956,1.459878,-0.001727
1753879953.368841,98.119121,1.450296,0.010849
1753879953.466223,98.253124,1.469058,-0.022116
1753879953.584173,98.413022,1.466744,-0.006296
1753879953.669333,98.534503,1.476155,-0.016257
1753879953.772231,98.660688,1.468581,0.006043
1753879953.867033,98.809569,1.454557,0.056581
1753879953.968808,98.973040,1.467929,0.005506
1753879954.067322,99.105117,1.465863,0.010163
1753879954.172367,99.224052,1.486261,-0.008011
1753879954.268549,99.385880,1.477598,0.005687
1753879954.368530,99.527903,1.473592,0.019924
1753879954.476412,99.665714,1.477662,0.029033
1753879954.616089,99.830577,1.481313,0.032651
1753879954.670490,99.966778,1.481987,0.033100
1753879954.776274,100.116602,1.481935,0.062336
1753879954.891187,100.257426,1.489959,0.072049
1753879954.990883,100.404661,1.482844,0.077589
1753879955.088671,100.551599,1.485338,0.075735
1753879955.180015,100.690114,1.515618,0.061454
1753879955.280040,100.833641,1.509791,0.074211
1753879955.376591,100.979722,1.509755,0.064821
1753879955.478591,101.119406,1.507482,0.084129
1753879955.579227,101.262666,1.533275,0.057451
1753879955.682962,101.416181,1.529437,0.069911
1753879955.784192,101.561348,1.534069,0.074489
1753879955.881770,101.699574,1.540070,0.074452
1753879955.993104,101.843405,1.544886,0.054892
1753879956.075541,101.976050,1.558884,0.034459
1753879956.189922,102.112114,1.569324,0.035850
1753879956.285511,102.266393,1.595147,0.005227
1753879956.414682,102.398879,1.599522,0.013312
1753879956.464178,102.529275,1.604576,0.022786
1753879956.565415,102.682384,1.619176,0.012350
1753879956.667721,102.805959,1.625399,0.016649
1753879956.788655,102.970968,1.625407,0.010368
1753879956.861531,103.104965,1.621088,0.014829
1753879956.968972,103.244992,1.615217,0.018911
1753879957.070860,103.391095,1.629561,-0.015492
1753879957.190507,103.539652,1.628791,-0.020434
1753879957.293322,103.684841,1.636460,-0.034585
1753879957.386892,103.811109,1.634611,-0.014892
1753879957.469909,103.960205,1.639600,-0.036165
1753879957.575092,104.104794,1.631710,-0.047114
1753879957.684764,104.253120,1.628894,-0.040358
1753879957.782299,104.391058,1.634167,-0.037208
1753879957.911560,104.541915,1.625266,-0.017742
1753879957.984972,104.683528,1.610964,-0.013264
1753879958.080795,104.822289,1.639955,-0.019617
1753879958.234938,104.980813,1.619038,-0.009667
1753879958.296698,105.111331,1.623784,-0.020530
1753879958.375500,105.248309,1.618165,-0.018310
1753879958.479891,105.402761,1.613701,0.001238
1753879958.578758,105.549643,1.610408,-0.009954
1753879958.672805,105.695122,1.609223,-0.006143
1753879958.772886,105.835277,1.610494,-0.007517
1753879958.877674,105.978367,1.595051,0.009517
1753879958.983531,106.121429,1.540898,0.079675
1753879959.083282,106.280568,1.576885,0.035649
1753879959.191744,106.413741,1.580848,0.026267
1753879959.281961,106.541175,1.588569,0.004040
1753879959.381924,106.690193,1.600848,-0.012080
1753879959.491098,106.851537,1.636105,-0.037782
1753879959.584887,106.997323,1.609371,0.012573
1753879959.683750,107.141021,1.668796,-0.071593
1753879959.784880,107.311085,1.703043,-0.116629
1753879959.888642,107.415431,1.651494,0.009443
1753879959.990640,107.590351,1.647728,0.016132
1753879960.089597,107.724379,1.661969,0.013819
1753879960.188235,107.878971,1.657619,0.015939
1753879960.295696,108.006963,1.655057,0.006925
1753879960.400533,108.171674,1.645161,0.015452
1753879960.483576,108.311104,1.652305,0.009077
1753879960.591711,108.445058,1.647414,0.015014
1753879960.692863,108.583190,1.643019,0.018524
1753879960.792717,108.739739,1.636046,0.017258
1753879960.889237,108.873355,1.637112,0.017422
1753879960.975189,109.000708,1.624658,0.029714
1753879961.095039,109.159790,1.637650,0.004174
1753879961.196287,109.307023,1.637313,0.000810
1753879961.294447,109.446141,1.630580,0.009379
1753879961.393968,109.593725,1.633735,0.003062
1753879961.474699,109.741037,1.635352,0.008760
1753879961.604728,109.885770,1.640191,0.002471
1753879961.721629,110.034940,1.647689,-0.002560
1753879961.790482,110.172262,1.632221,0.010443
1753879961.892145,110.298312,1.635892,-0.010199
1753879962.008056,110.459286,1.637151,0.007761
1753879962.087987,110.589163,1.643784,-0.013524
1753879962.182585,110.738892,1.637440,0.001862
1753879962.280895,110.885736,1.637570,0.003115
1753879962.383259,111.026321,1.632196,0.003510
1753879962.483386,111.186291,1.649168,-0.018966
1753879962.582781,111.324374,1.644141,-0.010942
1753879962.683613,111.471686,1.643364,-0.008971
1753879962.778871,111.615371,1.627116,0.023993
1753879962.878758,111.764065,1.636518,0.035376
1753879962.981203,111.912690,1.621251,0.058310
1753879963.154841,112.072811,1.625172,0.054330
1753879963.252889,112.221111,1.621961,0.055328
1753879963.368322,112.370151,1.634059,0.042555
1753879963.460479,112.516605,1.633473,0.048322
1753879963.512376,112.645405,1.630093,0.051529
1753879963.597232,112.795294,1.636854,0.054297
1753879963.698658,112.939153,1.639270,0.050821
1753879963.811214,113.078973,1.652108,0.011936
1753879963.899584,113.212705,1.657036,0.043574
1753879963.999763,113.360893,1.658464,0.047655
1753879964.104970,113.508756,1.666702,0.037736
1753879964.203842,113.641546,1.676138,0.032907
1753879964.281801,113.777859,1.676732,0.039170
1753879964.374589,113.920174,1.694205,0.021157
1753879964.475586,114.056244,1.708056,0.014865
1753879964.584656,114.200003,1.717217,0.012515
1753879964.678206,114.357133,1.704680,0.034413
1753879964.779141,114.494997,1.713221,0.029585
1753879964.879859,114.633761,1.721196,0.028328
1753879964.982195,114.784397,1.724733,0.023678
1753879965.102984,114.924974,1.706020,0.043756
1753879965.225220,115.083959,1.735012,0.012581
1753879965.308528,115.221678,1.730347,0.016536
1753879965.403424,115.374324,1.723673,0.010868
1753879965.484602,115.511404,1.741984,0.001289
1753879965.605902,115.664199,1.737534,0.027447
1753879965.687617,115.796391,1.746821,0.033000
1753879965.810009,115.940082,1.746845,0.017032
1753879965.894610,116.087126,1.763161,0.009715
1753879966.001559,116.224695,1.758894,0.000739
1753879966.097503,116.357301,1.765884,0.005912
1753879966.190699,116.517935,1.770824,0.018637
1753879966.291962,116.648603,1.762100,0.030487
1753879966.391050,116.803667,1.776277,0.007868
1753879966.496676,116.947133,1.781215,0.010786
1753879966.594620,117.080549,1.773010,0.025474
1753879966.694649,117.233387,1.786341,0.008495
1753879966.793652,117.367738,1.780523,0.019133
1753879966.893571,117.516499,1.795901,0.009808
